site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
SJER,2018-11-01,37444.94,323.88,24.59,8.66,28.92,0,0,407.73
SJER,2018-11-02,37323.92,321.92,25.7,9.37,30.385,0,0,429.25
SJER,2018-11-03,37204.29,300.16,24.32,9.47,29.055,0,0,432.26
SJER,2018-11-04,37086.1,304.67,26.33,10.76,31.709999999999997,0,0,474.09
SJER,2018-11-05,36969.39,293.45,24.24,9.45,28.964999999999996,0,0,431.47
SJER,2018-11-06,36854.21,294.91,22.89,7.88,26.83,0,0,385.39
SJER,2018-11-07,36740.61,295.29,23.17,7.92,27.130000000000003,0,0,386.27
SJER,2018-11-08,36628.63,290.9,20.41,5.49,23.155,0,0,323.17
SJER,2018-11-09,36518.33,313.18,21.78,4.56,24.06,0,0,301.48
SJER,2018-11-10,36409.76,281.51,18.98,4.36,21.16,0,0,297.09
SJER,2018-11-11,36302.95,306.99,19.76,2.76,21.14,0,0,263.35
SJER,2018-11-12,36197.96,313.49,21.16,3.14,22.73,0,0,270.89
SJER,2018-11-13,36094.85,291.15,20.33,4.28,22.47,0,0,295.31
SJER,2018-11-14,35993.65,291.78,20.35,4.03,22.365,0,0,289.86
SJER,2018-11-15,35894.42,290.39,20.68,4.32,22.84,0,0,296.14
SJER,2018-11-16,35797.21,290.77,21.45,4.84,23.869999999999997,0,0,307.96
SJER,2018-11-17,35702.07,288.08,21.31,4.81,23.715,0,0,307.15
SJER,2018-11-18,35609.04,295.91,21.68,4.18,23.77,0,0,293.07
SJER,2018-11-19,35518.19,278.7,20.49,4.58,22.78,0,0,301.98
SJER,2018-11-20,35429.54,295.43,22.08,4.15,24.155,0,0,292.51
SJER,2018-11-21,35343.17,189.84,19.23,4.65,21.555,24.7,0,454.16
SJER,2018-11-22,35259.1,124.45,16.48,7.44,20.2,11.65,0,1010.16
SJER,2018-11-23,35177.39,78.95,14.47,8.97,18.955,10.88,0,1145.52
SJER,2018-11-24,35098.1,127.81,16.59,9.88,21.53,1.6,0,1217.37
SJER,2018-11-25,35021.25,159.08,17.28,8.92,21.74,0,0,1141.6
SJER,2018-11-26,34946.91,218.23,18.94,6.96,22.42,0,0,960.71
SJER,2018-11-27,34875.11,160.72,19.26,7.27,22.895000000000003,15.38,0,1019.79
SJER,2018-11-28,34805.9,45.88,12.5,9.72,17.36,26.61,0,1204.13
SJER,2018-11-29,34739.32,68.44,13.34,8.9,17.79,16.94,0,1139.68
SJER,2018-11-30,34675.41,111.98,13.64,6.27,16.775,4.23,0,952.03
SJER,2018-12-01,34614.22,99.66,8.53,2.3,9.68,6.99,0,720.57
SJER,2018-12-02,34555.79,214.77,12.11,1.47,12.845,0,0,679.33
SJER,2018-12-03,34500.14,233.88,13.77,1.75,14.645,0,0,692.81
SJER,2018-12-04,34447.33,171.91,13.3,5.13,15.865,0.87,0,880.16
SJER,2018-12-05,34397.38,100.45,14.36,8.09,18.405,3.37,0,1078.55
SJER,2018-12-06,34350.33,117.97,12.61,7.32,16.27,0.71,0,1023.31
SJER,2018-12-07,34306.2,178.12,14.3,6.14,17.37,0,0,943.62
SJER,2018-12-08,34265.04,220.09,14.49,3.99,16.485,0,0,812.41
SJER,2018-12-09,34226.87,180.66,13.26,5.24,15.88,0,0,886.43
SJER,2018-12-10,34191.72,132.9,10.56,5.01,13.065,0,0,872.52
SJER,2018-12-11,34159.6,182.77,11.39,3.69,13.235,0,0,795.25
SJER,2018-12-12,34130.55,243.16,13.14,1.96,14.12,0,0,703.61
SJER,2018-12-13,34104.59,268.48,16.57,2.81,17.975,0,0,747.54
SJER,2018-12-14,34081.72,244.86,15.96,4.52,18.22,0,0,843.2
SJER,2018-12-15,34061.98,278.64,18.51,3.21,20.115,0,0,768.85
SJER,2018-12-16,34045.37,202.72,19.78,4.72,22.14,7.45,0,855.03
SJER,2018-12-17,34031.91,124.3,13.63,6.96,17.11,5.03,0,998.34
SJER,2018-12-18,34021.6,233.64,14.72,4.66,17.05,0,0,851.26
SJER,2018-12-19,34014.45,251.21,15.08,3.85,17.005,0,0,804.5
SJER,2018-12-20,34010.47,272.52,17.48,3.97,19.465,0,0,811.41
SJER,2018-12-21,34009.67,235.09,16.38,6.42,19.59,0,0,962.24
SJER,2018-12-22,34012.03,183.38,14.3,7.32,17.96,0,0,1023.39
SJER,2018-12-23,34017.57,148.8,13.39,7.89,17.335,0,0,1064.6
SJER,2018-12-24,34026.27,158.37,13.86,5.39,16.555,12.98,0,896.24
SJER,2018-12-25,34038.13,219.31,12.19,3.56,13.97,0,0,787.88
SJER,2018-12-26,34053.14,249.54,12.21,1.77,13.095,0,0,693.85
SJER,2018-12-27,34071.29,215.49,9.66,1.55,10.435,0,0,682.86
SJER,2018-12-28,34092.57,254.96,10.07,-0.62,9.76,0,0,583.78
SJER,2018-12-29,34116.96,267.72,11.27,-0.77,10.885,0,0,577.17
SJER,2018-12-30,34144.44,262.7,11.82,0.07,11.855,0,0,613.63
SJER,2018-12-31,34175,228.79,9.72,0.43,9.935,0,0,629.86
SJER,2019-01-01,34208.76,243.46,9.15,-1.64,8.33,0,0,541.76
SJER,2019-01-02,34245.42,270.72,11.83,-1.3,11.18,0,0,555.18
SJER,2019-01-03,34285.07,284.26,14.64,-0.29,14.495,0,0,597.8
SJER,2019-01-04,34327.7,287.86,17.02,1.32,17.68,0,0,671.74
SJER,2019-01-05,34373.28,155.39,11.78,3.02,13.29,12.24,0,758.72
SJER,2019-01-06,34421.77,143.76,10.53,2.69,11.875,17.51,0,741.13
SJER,2019-01-07,34473.15,211.88,15.46,6.45,18.685,0,0,964.26
SJER,2019-01-08,34527.37,147.11,16.71,8.36,20.89,10.52,0,1098.67
SJER,2019-01-09,34584.4,102.58,14.2,8.74,18.57,4.19,0,1127.25
SJER,2019-01-10,34644.21,219.9,14.37,5.19,16.965,0,0,883.57
SJER,2019-01-11,34706.75,270.93,17.19,4.35,19.365,0,0,833.2
SJER,2019-01-12,34771.98,245.26,15.71,5.07,18.245,0,0,876.3
SJER,2019-01-13,34839.87,268.56,16.22,3.95,18.195,0,0,810.2
SJER,2019-01-14,34910.37,157.09,13.29,4.84,15.71,3.27,0,862.01
SJER,2019-01-15,34983.44,127.98,13.11,6.5,16.36,5.78,0,967.45
SJER,2019-01-16,35059.03,127.62,16.33,9.6,21.13,30.27,0,1195.15
SJER,2019-01-17,35137.09,83.63,13.73,9.54,18.5,17.07,0,1190.27
SJER,2019-01-18,35217.59,224.09,16.24,7.23,19.854999999999997,0,0,1017.51
SJER,2019-01-19,35300.47,251.15,17.22,6.72,20.58,0,0,982.54
SJER,2019-01-20,35385.69,191.17,16.42,5.68,19.26,12.12,0,913.99
SJER,2019-01-21,35473.2,191.84,10.54,3.53,12.305,0,0,786.31
SJER,2019-01-22,35562.94,275.2,11.71,0.55,11.985,0,0,635.72
SJER,2019-01-23,35654.88,298.27,14.31,1.38,15,0,0,674.71
SJER,2019-01-24,35748.96,306.14,15.5,1.91,16.455,0,0,701.1
SJER,2019-01-25,35845.14,310.93,16.96,2.91,18.415,0,0,752.47
SJER,2019-01-26,35943.35,307.3,17.85,4.2,19.950000000000003,0,0,824.57
SJER,2019-01-27,36043.56,309.62,19.5,5.55,22.275,0,0,906.3
SJER,2019-01-28,36145.72,302.27,17.95,5.1,20.5,0,0,877.81
SJER,2019-01-29,36249.77,260.85,17.03,7.07,20.565,0,0,1006.33
SJER,2019-01-30,36355.66,216.34,18.56,6.72,21.92,2.31,0,982.46
SJER,2019-01-31,36463.35,252.63,17.52,8.17,21.605,0,0,1084.54
SJER,2019-02-01,36572.79,185.28,15.84,6.97,19.325,10.36,0,999.65
SJER,2019-02-02,36683.93,155.63,14.13,7.26,17.76,17.99,0,1019.17
SJER,2019-02-03,36796.71,167.74,13.47,6.25,16.595,10.82,0,951.23
SJER,2019-02-04,36911.1,171.28,10.5,3.35,12.175,28.51,0,776.27
SJER,2019-02-05,37027.04,187.4,7.34,-0.42,7.13,2.72,0,592.11
SJER,2019-02-06,37144.49,336.47,9.18,-2.87,7.744999999999999,0,0,494.27
SJER,2019-02-07,37263.4,346.22,11.32,-1.62,10.51,0,0,542.57
SJER,2019-02-08,37383.73,259.67,12.74,-0.75,12.365,10.26,0,578.27
SJER,2019-02-09,37505.42,178.99,10.43,2.97,11.915,14.39,0,756.16
SJER,2019-02-10,37628.44,269.5,8.72,0.43,8.935,0,0,630.27
SJER,2019-02-11,37752.74,358.86,10.59,-2.5,9.34,0,0,508.09
SJER,2019-02-12,37878.27,285.12,15.42,-0.91,14.965,5.04,0,571.33
SJER,2019-02-13,38005,200.62,15.55,6.98,19.04,7.61,0,999.91
SJER,2019-02-14,38132.87,207.44,15.97,7.04,19.49,15.42,0,1004.08
SJER,2019-02-15,38261.86,138.07,8.98,3.7,10.83,18.97,0,795.74
SJER,2019-02-16,38391.91,187.58,8.14,0.75,8.515,9.57,0,644.93
SJER,2019-02-17,38523,190.45,7.02,-0.36,6.84,7.15,0,595.07
SJER,2019-02-18,38655.06,359.24,9.55,-2.37,8.365,0,0,513.29
SJER,2019-02-19,38788.08,366.02,10.19,-2.06,9.16,0,0,525.15
SJER,2019-02-20,38922.01,303.25,8.9,-0.14,8.83,1.33,0,604.45
SJER,2019-02-21,39056.81,321.36,9.11,-0.54,8.84,0,0,587.05
SJER,2019-02-22,39192.45,387.92,10.5,-2.66,9.17,0,0,502.04
SJER,2019-02-23,39328.89,390.12,12.38,-0.92,11.92,0,0,571
SJER,2019-02-24,39466.09,399.12,15.83,1.66,16.66,0,0,688.27
SJER,2019-02-25,39604.03,385.15,18.3,5.04,20.82,0,0,874.59
SJER,2019-02-26,39742.65,218.28,17.09,8.64,21.41,2.87,0,1120.05
SJER,2019-02-27,39881.95,302.22,17.34,8.73,21.705,1.16,0,1127.02
SJER,2019-02-28,40021.87,249.83,16.02,9.34,20.69,0,0,1174.32
SJER,2019-03-01,40162.39,223.19,15.53,7.45,19.255,16.91,0,1032.53
SJER,2019-03-02,40303.47,198.33,15.77,8.85,20.195,15.26,0,1136.07
SJER,2019-03-03,40445.09,174.49,14.98,9.12,19.54,2.63,0,1157.16
SJER,2019-03-04,40587.22,172.49,13.96,8.29,18.105,2.55,0,1093.39
SJER,2019-03-05,40729.82,172.19,13.67,8.09,17.715,10.02,0,1078.94
SJER,2019-03-06,40872.87,201.48,16.02,9.32,20.68,5.1,0,1172.37
SJER,2019-03-07,41016.33,236.68,13.2,5.3,15.85,4.68,0,890.18
SJER,2019-03-08,41160.18,324.41,11.01,3.18,12.6,0,0,767.01
SJER,2019-03-09,41304.39,288.91,11.39,1.43,12.105,3.62,0,677.33
SJER,2019-03-10,41448.93,422.42,13.63,2.06,14.66,0,0,708.29
SJER,2019-03-11,41593.78,453.67,16.09,2.09,17.134999999999998,0,0,710.15
SJER,2019-03-12,41738.91,452.41,16.26,2.37,17.445,1.2,0,724.47
SJER,2019-03-13,41884.29,450.61,14.7,1.38,15.39,0,0,674.9
SJER,2019-03-14,42029.9,466.5,16.2,1.68,17.04,0,0,689.45
SJER,2019-03-15,42175.71,473.83,18.67,3,20.17,0,0,757.37
SJER,2019-03-16,42321.69,476.5,20.49,4.14,22.56,0,0,820.8
SJER,2019-03-17,42467.82,478.73,23.09,5.64,25.91,0,0,911.89
SJER,2019-03-18,42614.07,474.22,25.21,7.58,29,0,0,1042.28
SJER,2019-03-19,42760.43,326.96,22.94,8.76,27.32,7.73,0,1129.09
SJER,2019-03-20,42906.86,223.4,15.61,8.04,19.63,3.63,0,1075.05
SJER,2019-03-21,43053.34,357.18,15.26,6.05,18.285,0,0,938.22
SJER,2019-03-22,43199.84,438.47,16.89,4.16,18.97,1.44,0,822.05
SJER,2019-03-23,43346.34,265.81,15.36,6.22,18.47,2.15,0,949.33
SJER,2019-03-24,43492.82,469.31,17.96,3.53,19.725,0,0,786.31
SJER,2019-03-25,43639.25,500.01,22.4,4.53,24.665,0,0,843.65
SJER,2019-03-26,43785.61,445.7,20.69,7.44,24.41,0,0,1032
SJER,2019-03-27,43931.86,235.96,16.46,8.71,20.815,16.73,0,1125.12
SJER,2019-03-28,44077.99,401.55,17.46,6.86,20.89,0,0,992.09
SJER,2019-03-29,44223.98,457.33,17.69,4.55,19.965,0,0,845.16
SJER,2019-03-30,44369.78,482.2,19.41,4.37,21.595,0,0,834.46
SJER,2019-03-31,44515.39,483.35,22,6.34,25.17,0,0,957.2
SJER,2019-04-01,44660.77,358.4,23.59,7.62,27.4,2.26,0,1044.52
SJER,2019-04-02,44805.9,403.7,20.09,8.59,24.385,0,0,1116.33
SJER,2019-04-03,44950.75,432.99,19.33,6.52,22.589999999999996,0,0,969.21
SJER,2019-04-04,45095.29,361.24,17.67,7.78,21.56,0,0,1056.23
SJER,2019-04-05,45239.51,389.58,17.9,6.92,21.36,0,0,996.16
SJER,2019-04-06,45383.36,447.62,21.96,7.97,25.945,0,0,1069.75
SJER,2019-04-07,45526.82,456.53,24.32,9.35,28.995,0,0,1175.17
SJER,2019-04-08,45669.87,423.57,23.85,10.6,29.15,0,0,1277.85
SJER,2019-04-09,45812.47,372.2,18.17,7.64,21.99,0,0,1046.29
SJER,2019-04-10,45954.59,487.4,19.56,3.72,21.42,0,0,797.18
SJER,2019-04-11,46096.22,441.59,17.86,4.71,20.215,0,0,854.74
SJER,2019-04-12,46237.3,482.91,20.06,4.57,22.345,0,0,845.94
SJER,2019-04-13,46377.82,489.44,24.05,7.52,27.81,0,0,1038
SJER,2019-04-14,46517.75,472.98,25.1,9.46,29.83,0,0,1183.44
SJER,2019-04-15,46657.04,297.4,20.69,9.28,25.33,8.05,0,1169.45
SJER,2019-04-16,46795.67,348.24,17.9,8.62,22.209999999999997,0,0,1118.73
SJER,2019-04-17,46933.61,481.72,21.82,6.97,25.305,0,0,999.01
SJER,2019-04-18,47070.81,521.58,28.67,9.48,33.410000000000004,0,0,1185.06
SJER,2019-04-19,47207.25,489.67,29.08,12.04,35.099999999999994,0,0,1405.33
SJER,2019-04-20,47342.89,461.29,23.04,8.67,27.375,0,0,1122.2
SJER,2019-04-21,47477.7,496.67,22.67,6.41,25.875,0,0,961.63
SJER,2019-04-22,47611.63,508.95,25.72,7.87,29.655,0,0,1062.73
SJER,2019-04-23,47744.65,500.13,29.49,11.3,35.14,0,0,1338.76
SJER,2019-04-24,47876.72,485.47,31.85,14.1,38.9,0,0,1608.29
SJER,2019-04-25,48007.8,472.56,32.53,15.33,40.195,0,0,1741.23
SJER,2019-04-26,48137.86,475.86,31.73,14.38,38.92,0,0,1637.39
SJER,2019-04-27,48266.84,469.34,30.21,13.5,36.96,0,0,1546.5
SJER,2019-04-28,48394.72,486.35,28.94,11.45,34.665,0,0,1352.05
SJER,2019-04-29,48521.45,441.27,24.62,10.36,29.8,0,0,1256.96
SJER,2019-04-30,48646.99,404.76,21.1,8.89,25.545,0,0,1139.05
SJER,2019-05-01,48771.29,479.03,23.69,7.89,27.635,0,0,1064.43
SJER,2019-05-02,48894.31,505.26,26.39,8.42,30.6,0,0,1103.13
SJER,2019-05-03,49016.01,501.51,28.19,9.97,33.175000000000004,0,0,1224.84
SJER,2019-05-04,49136.34,498.11,28.46,10.23,33.575,0,0,1246.42
SJER,2019-05-05,49255.25,458.89,24.73,9.29,29.375,0,0,1169.95
SJER,2019-05-06,49372.7,419.98,22.4,9.06,26.93,0,0,1152.18
SJER,2019-05-07,49488.65,455.03,24.24,9.16,28.82,0,0,1140.7
SJER,2019-05-08,49603.04,465.25,26.79,10.82,32.2,0,0,1247.97
SJER,2019-05-09,49715.83,325.68,26.03,11.47,31.765,2.31,0,1353.42
SJER,2019-05-10,49826.97,404.78,23.73,10.85,29.155,0,0,1299.25
SJER,2019-05-11,49936.41,477.3,27.73,11.09,33.275,0,0,1192.25
SJER,2019-05-12,50044.11,477.57,30.03,12.98,36.52,0,0,1332.14
SJER,2019-05-13,50150,482.83,29.47,12.24,35.589999999999996,0,0,1266.52
SJER,2019-05-14,50254.06,473.05,27.83,11.43,33.545,0,0,1204.84
SJER,2019-05-15,50356.22,253.25,23.19,12.76,29.57,20.17,0,1473.81
SJER,2019-05-16,50456.43,224.34,17.35,8.63,21.665000000000003,9.65,0,1119.22
SJER,2019-05-17,50554.65,343.35,18.16,8.08,22.2,0,0,1078.03
SJER,2019-05-18,50650.83,289.7,18.58,7.13,22.145,21.56,0,1010.55
SJER,2019-05-19,50744.91,220.16,15.18,7.1,18.73,15.8,0,1008.44
SJER,2019-05-20,50836.86,460.4,18.41,4.35,20.585,0,0,809.86
SJER,2019-05-21,50926.61,245.12,16.48,7.47,20.215,5.37,0,1034.25
SJER,2019-05-22,51014.12,328.3,17.22,8.3,21.369999999999997,0.14,0,1094
SJER,2019-05-23,51099.34,336.77,20,10.8,25.4,0,0,1295.07
SJER,2019-05-24,51182.23,408.12,23.47,11.76,29.35,0,0,1354.5
SJER,2019-05-25,51262.73,361.17,26.08,10.89,31.525,6.35,0,1302.23
SJER,2019-05-26,51340.8,183.15,13.78,7.79,17.675,10.73,0,1057.3
SJER,2019-05-27,51416.4,411.89,16.56,5.78,19.45,0,0,920.45
SJER,2019-05-28,51489.47,388.13,19.83,9.74,24.7,0,0,1206.02
SJER,2019-05-29,51559.98,510.45,27.78,11.71,33.635000000000005,0,0,1247.79
SJER,2019-05-30,51627.87,505.04,29.45,13.25,36.075,0,0,1373.2
SJER,2019-05-31,51693.11,498.28,29.04,13.42,35.75,0,0,1344.24
SJER,2019-06-01,51755.66,515.79,30.78,14.03,37.795,0,0,1303.83
SJER,2019-06-02,51815.47,482.25,29.79,15.12,37.35,0,0,1440.25
SJER,2019-06-03,51872.51,522.94,31.41,14.3,38.56,0,0,1288.22
SJER,2019-06-04,51926.74,516.08,34.37,17.06,42.9,0,0,1464.91
SJER,2019-06-05,51978.12,492.7,35.92,19.54,45.69,0,0,1707.24
SJER,2019-06-06,52026.62,488.59,31.34,16.23,39.455,0,0,1399.95
SJER,2019-06-07,52072.2,500.82,26.24,11.36,31.92,0,0,1042.08
SJER,2019-06-08,52114.84,556.85,28.69,9.88,33.63,0,0,854.53
SJER,2019-06-09,52154.5,565.95,34.18,12.94,40.65,0,0,992.36
SJER,2019-06-10,52191.16,531.88,36.63,17.45,45.355,0,0,1362.65
SJER,2019-06-11,52224.79,517.1,37.62,19.14,47.19,0,0,1525.98
SJER,2019-06-12,52255.37,507.39,38.63,20.42,48.84,0,0,1665.17
SJER,2019-06-13,52282.87,492.52,34.48,18.18,43.56999999999999,0,0,1509.43
SJER,2019-06-14,52307.28,505.56,32.5,15.73,40.365,0,0,1286.38
SJER,2019-06-15,52328.58,480.37,32.74,17.02,41.25,0,0,1439.17
SJER,2019-06-16,52346.75,500.28,31.94,15.18,39.53,0,0,1254.07
SJER,2019-06-17,52361.79,504.92,33.85,16.29,41.995000000000005,0,0,1322.06
SJER,2019-06-18,52373.67,507.96,36.14,17.73,45.005,0,0,1365.64
SJER,2019-06-19,52382.39,477.5,36.48,19.66,46.309999999999995,0,0,1572.4
SJER,2019-06-20,52387.94,459,32.12,16.82,40.53,0,0,1386.26
SJER,2019-06-21,52390.33,462.99,29.48,14.24,36.6,0,0,1181.22
SJER,2019-06-22,52389.54,502.45,31.98,14.19,39.075,0,0,1081.02
SJER,2019-06-23,52385.59,494.95,34.68,16.66,43.01,0,0,1256.68
SJER,2019-06-24,52378.46,503.67,35.19,16.48,43.43,0,0,1222.51
SJER,2019-06-25,52368.17,488.1,33.73,15.86,41.66,0,0,1214.48
SJER,2019-06-26,52354.73,476.92,30,13.37,36.685,0,0,964.49
SJER,2019-06-27,52338.14,463.67,27.76,11.89,33.705,0,0,912.63
SJER,2019-06-28,52318.42,488.4,29.03,11.75,34.905,0,0,859.54
SJER,2019-06-29,52295.57,501.53,31.95,13.51,38.705,0,0,919.08
SJER,2019-06-30,52269.63,493.8,32.59,14.43,39.80500000000001,0,0,983.58
SJER,2019-07-01,52240.6,500.01,32.6,14.08,39.64,0,0,933.55
SJER,2019-07-02,52208.5,501.33,31.98,13.38,38.67,0,0,895.27
SJER,2019-07-03,52173.37,499.89,31.59,13.08,38.13,0,0,883.69
SJER,2019-07-04,52135.22,493.37,32.2,13.94,39.17,0,0,941.03
SJER,2019-07-05,52094.08,497.76,34.43,15.52,42.19,0,0,1015.91
SJER,2019-07-06,52049.97,477.12,35.27,17.28,43.91,0,0,1172.21
SJER,2019-07-07,52002.94,446.76,32.4,16.29,40.545,0,0,1186.81
SJER,2019-07-08,51953.01,476.64,31.45,14.04,38.47,0,0,983.79
SJER,2019-07-09,51900.21,499.67,31.71,13.05,38.235,0,0,885.76
SJER,2019-07-10,51844.59,494.41,33.8,15.14,41.37,0,0,1006.65
SJER,2019-07-11,51786.17,490.14,35.34,16.66,43.67,0,0,1105.06
SJER,2019-07-12,51725,471.11,36.22,18.4,45.42,0,0,1269.7
SJER,2019-07-13,51661.11,487.26,37.93,18.84,47.35,0,0,1254.72
SJER,2019-07-14,51594.55,473.01,37.46,19.19,47.055,0,0,1321.29
SJER,2019-07-15,51525.36,475.47,35.7,17.74,44.57,0,0,1129.24
SJER,2019-07-16,51453.57,470.06,33.89,16.45,42.115,0,0,1068.2
SJER,2019-07-17,51379.24,482.37,34.23,16.07,42.265,0,0,1016.71
SJER,2019-07-18,51302.42,473.43,35.2,17.37,43.885000000000005,0,0,1116.14
SJER,2019-07-19,51223.13,450.5,33.35,16.91,41.805,0,0,1150.57
SJER,2019-07-20,51141.44,452.67,33.61,16.98,42.1,0,0,1150.67
SJER,2019-07-21,51057.39,476.5,36.03,17.77,44.915,0,0,1135.63
SJER,2019-07-22,50971.03,470.51,37.88,19.56,47.66,0,0,1270.98
SJER,2019-07-23,50882.4,427.83,37.53,21.33,48.195,0,0,1546.2
SJER,2019-07-24,50791.56,447.64,38.44,21.18,49.03,0,0,1468.37
SJER,2019-07-25,50698.55,425.91,38.01,21.84,48.93,0,0,1601.46
SJER,2019-07-26,50603.42,434.7,38.71,21.99,49.705,0,0,1584.97
SJER,2019-07-27,50506.22,466.01,38.88,20.54,49.150000000000006,0,0,1365.17
SJER,2019-07-28,50407.01,446.89,39.38,21.87,50.315000000000005,0,0,1535.48
SJER,2019-07-29,50305.82,458.63,37.49,19.75,47.365,0,0,1335.17
SJER,2019-07-30,50202.72,481.31,35.69,17.03,44.205,0,0,1093.73
SJER,2019-07-31,50097.75,476.14,35.4,17.05,43.925,0,0,1110.37
SJER,2019-08-01,49990.95,472.6,35.36,17.18,43.95,0,0,1129.47
SJER,2019-08-02,49882.38,479.81,35.04,16.47,43.275,0,0,1070.04
SJER,2019-08-03,49772.09,476.7,36.57,17.88,45.51,0,0,1166.26
SJER,2019-08-04,49660.13,466.99,37.59,19.2,47.190000000000005,0,0,1283.48
SJER,2019-08-05,49546.54,442.95,35.98,19.07,45.515,0,0,1349.55
SJER,2019-08-06,49431.37,463.05,37.47,19.22,47.08,0,0,1301.2
SJER,2019-08-07,49314.67,452.24,36.4,18.84,45.82,0,0,1308.41
SJER,2019-08-08,49196.49,423.78,33.76,18.04,42.78,0,0,1311.16
SJER,2019-08-09,49076.87,454.65,31.72,14.82,39.129999999999995,0,0,1027.88
SJER,2019-08-10,48955.86,433.3,30.57,14.85,37.995,0,0,1082.17
SJER,2019-08-11,48833.5,453.15,31.35,14.58,38.64,0,0,1021.8
SJER,2019-08-12,48709.84,478.1,33.91,15.4,41.61,0,0,1010.36
SJER,2019-08-13,48584.92,489.64,36.68,16.91,45.135,0,0,1067.68
SJER,2019-08-14,48458.79,497.37,38.52,18.52,47.78,0,0,866.4
SJER,2019-08-15,48331.48,488.49,39.17,19.9,49.120000000000005,0,0,886.86
SJER,2019-08-16,48203.05,492.67,39.36,19.72,49.22,0,0,876.54
SJER,2019-08-17,48073.53,491.75,36.53,17.35,45.205,0,0,747.97
SJER,2019-08-18,47942.96,458.32,34.77,17.76,43.650000000000006,0,0,769.08
SJER,2019-08-19,47811.38,459.23,33.56,16.58,41.85,0,0,710.06
SJER,2019-08-20,47678.83,471.31,34.1,16.29,42.245000000000005,0,0,696.38
SJER,2019-08-21,47545.36,474.95,34.47,16.35,42.645,0,0,699.36
SJER,2019-08-22,47410.99,459.72,35.05,17.65,43.875,0,0,763.56
SJER,2019-08-23,47275.77,447.88,36.42,19.5,46.17,0,0,863.79
SJER,2019-08-24,47139.73,424.76,36.24,20.49,46.485,0,0,922.31
SJER,2019-08-25,47002.9,443.14,37.13,20.25,47.255,0,0,907.91
SJER,2019-08-26,46865.33,446.58,36.66,19.63,46.474999999999994,0,0,871.14
SJER,2019-08-27,46727.05,456.06,38.59,20.64,48.91,0,0,931.45
SJER,2019-08-28,46588.08,439.07,37.38,20.54,47.650000000000006,0,0,925.25
SJER,2019-08-29,46448.48,439.09,34.96,18.35,44.135000000000005,0,0,800.12
SJER,2019-08-30,46308.25,460.63,34.63,16.73,42.995000000000005,0,0,717.68
SJER,2019-08-31,46167.45,466.17,36.07,17.53,44.835,0,0,757.1
SJER,2019-09-01,46026.09,476.53,37.95,18.32,47.11,0,0,798.48
SJER,2019-09-02,45884.21,448.9,38.19,20.25,48.315,0,0,907.84
SJER,2019-09-03,45741.85,443.25,36.84,19.37,46.525000000000006,0,0,856.49
SJER,2019-09-04,45599.02,447.98,37.67,19.65,47.495000000000005,0,0,872.71
SJER,2019-09-05,45455.77,407.37,36.82,21.22,47.43,0,0,967.38
SJER,2019-09-06,45312.11,402.51,35.45,20.2,45.55,0,0,904.98
SJER,2019-09-07,45168.07,446.78,32.41,14.86,39.84,0,0,631.55
SJER,2019-09-08,45023.69,428.35,27.54,11.41,33.245,0,0,496.18
SJER,2019-09-09,44878.99,424.75,28.49,12.37,34.675,0,0,531.12
SJER,2019-09-10,44734,411.42,26.72,11.39,32.415,0,0,495.58
SJER,2019-09-11,44588.75,461.01,29.49,10.82,34.9,0,0,476.02
SJER,2019-09-12,44443.25,485.18,34.26,12.95,40.735,0,0,553
SJER,2019-09-13,44297.54,475.74,36.26,15.25,43.885,0,0,648.7
SJER,2019-09-14,44151.64,465.78,37.09,16.6,45.39,0,0,711.36
SJER,2019-09-15,44005.58,438.51,34.21,15.99,42.205,0,0,682.44
SJER,2019-09-16,43859.39,386.25,26.43,11.9,32.38,0,0,513.78
SJER,2019-09-17,43713.08,423.42,26.53,9.81,31.435,0,0,442.73
SJER,2019-09-18,43566.68,423.3,27.51,10.63,32.825,0,0,469.46
SJER,2019-09-19,43420.23,368.18,25.21,11.42,30.92,0,0,496.72
SJER,2019-09-20,43273.73,433.55,27.48,9.74,32.35,0,0,440.79
SJER,2019-09-21,43127.23,438.73,30.16,11.62,35.97,0,0,503.84
SJER,2019-09-22,42980.73,440.11,32.2,13.12,38.760000000000005,0,0,559.81
SJER,2019-09-23,42834.28,404.68,30.49,13.82,37.4,0,0,587.57
SJER,2019-09-24,42687.88,433.84,32.58,13.47,39.315,0,0,573.49
SJER,2019-09-25,42541.57,435.33,35.47,15.6,43.27,0,0,664.25
SJER,2019-09-26,42395.37,398.66,34.4,17.19,42.995,0,0,740.28
SJER,2019-09-27,42249.31,345.72,28.42,14.66,35.75,0,0,622.64
SJER,2019-09-28,42103.42,329.49,23.31,10.6,28.61,0,0,468.57
SJER,2019-09-29,41957.71,371.62,21.31,6.47,24.545,0,0,347.36
SJER,2019-09-30,41812.21,376.94,20.4,5.25,23.025,0,0,317.45
SJER,2019-10-01,41666.95,398.39,20.94,4.35,23.115,0,0,296.94
SJER,2019-10-02,41521.96,435.8,25.32,5.29,27.965,0,0,318.53
SJER,2019-10-03,41377.25,416.97,26.05,7.32,29.71,0,0,369.76
SJER,2019-10-04,41232.87,394.21,24.55,7.47,28.285,0,0,373.8
